Batch ID,Machine ID,Fabric type,Operator,Shift,Production quantity,Production speed,Waste quantity,Machine age,Last maintenance date,Humidity,Temperature,Machine failure
6945,M21804,Polyester,Op-6,Morning,14870,1487,15.840399999999997,5.0,2026-01-01,100.69999999999999,61.30000000000001,0
6946,M21805,Polyester,Op-7,Evening,18520,1852,4.9284,5.3,2026-01-01,100.80000000000001,61.39999999999998,0
6947,L54126,Cotton,Op-8,Night,14860,1486,21.902399999999997,5.6,2026-01-01,100.69999999999999,61.19999999999999,0
6948,M21807,Polyester,Op-9,Morning,15620,1562,13.764100000000001,5.8,2026-01-01,100.69999999999999,61.30000000000001,0
6949,L54128,Cotton,Op-10,Evening,14570,1457,26.4196,6.1,2026-01-01,100.69999999999999,61.19999999999999,0
6950,M21809,Polyester,Op-11,Night,17690,1769,7.0225,6.3,2026-01-01,100.69999999999999,61.19999999999999,0
6951,H36364,Silk,Op-12,Morning,13740,1374,28.1961,6.6,2026-01-01,100.69999999999999,61.30000000000001,0
6952,L54131,Cotton,Op-13,Evening,15240,1524,18.9225,7.1,2026-01-01,100.80000000000001,61.30000000000001,0
6953,L54132,Cotton,Op-14,Night,14980,1498,16.160400000000003,7.3,2026-01-01,100.80000000000001,61.30000000000001,0
6954,L54133,Cotton,Op-15,Morning,14620,1462,17.139599999999998,7.5,2026-01-01,100.80000000000001,61.30000000000001,0
6955,M21814,Polyester,Op-16,Evening,14290,1429,27.352899999999995,7.7,2026-01-01,100.80000000000001,61.19999999999999,0
6956,L54135,Cotton,Op-17,Night,13990,1399,22.9441,8.0,2026-01-01,100.69999999999999,61.19999999999999,0
6957,M21816,Polyester,Op-18,Morning,14340,1434,15.288100000000002,8.2,2026-01-01,100.80000000000001,61.19999999999999,0
6958,L54137,Cotton,Op-19,Evening,13240,1324,27.2484,8.5,2026-01-01,100.69999999999999,61.10000000000002,0
6959,L54138,Cotton,Op-20,Night,15630,1563,16.5649,8.7,2026-01-01,100.60000000000002,61.0,0
6960,L54139,Cotton,Op-1,Morning,15430,1543,12.0409,8.9,2026-01-01,100.60000000000002,61.0,0
6961,L54140,Cotton,Op-2,Evening,14130,1413,27.04,9.1,2026-01-01,100.69999999999999,61.0,0
6962,M21821,Polyester,Op-3,Night,13780,1378,16.974400000000003,9.3,2026-01-01,100.69999999999999,61.0,0
6963,M21822,Polyester,Op-4,Morning,13730,1373,24.9001,9.6,2026-01-01,100.69999999999999,61.10000000000002,0
6964,H36377,Silk,Op-5,Evening,19810,1981,3.9600999999999993,9.9,2026-01-01,100.69999999999999,61.0,0
6965,M21824,Polyester,Op-6,Night,12630,1263,27.352899999999995,10.4,2026-01-01,100.69999999999999,61.0,0
6966,L54145,Cotton,Op-7,Morning,13120,1312,27.1441,10.7,2026-01-01,100.69999999999999,61.0,0
6967,L54146,Cotton,Op-8,Evening,19690,1969,4.2848999999999995,10.9,2026-01-01,100.69999999999999,61.0,0
6968,M21827,Polyester,Op-9,Night,13650,1365,26.728900000000003,11.1,2026-01-01,100.80000000000001,61.19999999999999,0
6969,L54148,Cotton,Op-10,Morning,17890,1789,6.5025,11.4,2026-01-01,100.89999999999998,61.19999999999999,0
6970,M21829,Polyester,Op-11,Evening,15830,1583,10.3041,11.6,2026-01-01,100.80000000000001,61.10000000000002,0
6971,L54150,Cotton,Op-12,Night,14360,1436,20.160099999999996,11.9,2026-01-01,100.69999999999999,61.0,0
6972,M21831,Polyester,Op-13,Morning,15590,1559,18.318399999999997,12.1,2026-01-01,100.69999999999999,61.0,0
6973,L54152,Cotton,Op-14,Evening,13770,1377,24.9001,12.4,2026-01-01,100.69999999999999,61.0,0
6974,L54153,Cotton,Op-15,Night,14620,1462,17.5561,12.6,2026-01-01,100.69999999999999,61.0,0
6975,L54154,Cotton,Op-16,Morning,13180,1318,23.232400000000002,12.8,2026-01-01,100.69999999999999,61.0,0
6976,M21835,Polyester,Op-17,Evening,13780,1378,26.6256,13.0,2026-01-01,100.69999999999999,61.0,0
6977,L54156,Cotton,Op-18,Night,13440,1344,21.808900000000005,13.3,2026-01-01,100.60000000000002,60.89999999999998,0
6978,L54157,Cotton,Op-19,Morning,23770,2377,2.0449,13.5,2026-01-01,100.69999999999999,61.10000000000002,0
6979,L54158,Cotton,Op-20,Evening,14270,1427,25.3009,13.7,2026-01-01,100.69999999999999,61.10000000000002,0
6980,L54159,Cotton,Op-1,Night,13530,1353,36.4816,13.9,2026-01-01,100.89999999999998,61.19999999999999,0
6981,L54160,Cotton,Op-2,Morning,15050,1505,20.7025,14.1,2026-01-01,100.80000000000001,61.30000000000001,0
6982,H36395,Silk,Op-3,Evening,16120,1612,10.5625,14.3,2026-01-01,100.80000000000001,61.19999999999999,0
6983,L54162,Cotton,Op-4,Night,14400,1440,18.49,14.8,2026-01-01,100.69999999999999,61.10000000000002,0
6984,M21843,Polyester,Op-5,Morning,13340,1334,29.0521,15.0,2026-01-01,100.69999999999999,61.0,0
6985,M21844,Polyester,Op-6,Evening,17060,1706,6.25,15.3,2026-01-01,100.69999999999999,61.0,0
6986,H36399,Silk,Op-7,Night,16980,1698,6.150400000000001,15.6,2026-01-01,100.80000000000001,61.10000000000002,0
6987,L54166,Cotton,Op-8,Morning,16880,1688,9.424900000000001,16.1,2026-01-01,100.69999999999999,61.10000000000002,0
6988,L54167,Cotton,Op-9,Evening,24370,2437,1.9044000000000003,16.3,2026-01-01,100.69999999999999,61.10000000000002,0
6989,L54168,Cotton,Op-10,Night,14780,1478,21.902399999999997,16.5,2026-01-01,100.69999999999999,61.10000000000002,0
6990,M21849,Polyester,Op-11,Morning,16080,1608,12.460899999999997,16.7,2026-01-01,100.69999999999999,61.10000000000002,0
6991,L54170,Cotton,Op-12,Evening,24780,2478,1.7956,17.0,2026-01-01,100.69999999999999,61.10000000000002,1
6992,L54171,Cotton,Op-13,Night,15090,1509,11.1556,17.2,2026-01-01,100.80000000000001,61.10000000000002,0
6993,L54172,Cotton,Op-14,Morning,15960,1596,13.6161,17.4,2026-01-01,100.69999999999999,61.0,0
6994,M21853,Polyester,Op-15,Evening,17400,1740,6.553600000000001,17.6,2026-01-01,100.69999999999999,61.0,0
6995,L54174,Cotton,Op-16,Night,13750,1375,28.302400000000002,17.9,2026-01-01,100.60000000000002,60.80000000000001,0
6996,M21855,Polyester,Op-17,Morning,17050,1705,9.734399999999999,18.1,2026-01-01,100.60000000000002,60.69999999999999,0
6997,M21856,Polyester,Op-18,Evening,16210,1621,10.24,18.4,2026-01-01,100.5,60.60000000000002,0
6998,M21857,Polyester,Op-19,Night,15660,1566,14.592400000000003,18.7,2026-01-01,100.60000000000002,60.69999999999999,0
6999,M21858,Polyester,Op-20,Morning,13880,1388,18.4041,19.0,2026-01-01,100.60000000000002,60.69999999999999,0
7000,M21859,Polyester,Op-1,Evening,14570,1457,13.468900000000001,19.3,2026-01-01,100.60000000000002,60.69999999999999,0
7001,M21860,Polyester,Op-2,Night,14630,1463,20.7025,19.6,2026-01-01,100.60000000000002,60.60000000000002,0
7002,L54181,Cotton,Op-3,Morning,15640,1564,14.592400000000003,19.9,2026-01-01,100.5,60.5,0
7003,H36416,Silk,Op-4,Evening,14110,1411,22.2784,20.1,2026-01-01,100.5,60.60000000000002,0
7004,L54183,Cotton,Op-5,Night,15400,1540,21.808900000000005,20.6,2026-01-01,100.5,60.60000000000002,0
7005,L54184,Cotton,Op-6,Morning,19500,1950,4.120900000000001,20.8,2026-01-01,100.5,60.60000000000002,0
7006,M21865,Polyester,Op-7,Evening,13390,1339,27.984099999999998,0.0,2026-01-01,100.60000000000002,60.69999999999999,0
7007,H36420,Silk,Op-8,Night,14190,1419,15.681600000000001,0.3,2026-01-01,100.60000000000002,60.60000000000002,0
7008,L54187,Cotton,Op-9,Morning,14990,1499,20.430400000000002,0.8,2026-01-01,100.5,60.60000000000002,0
7009,L54188,Cotton,Op-10,Evening,13680,1368,24.601600000000005,1.0,2026-01-01,100.5,60.60000000000002,0
7010,L54189,Cotton,Op-11,Night,15360,1536,13.104400000000004,1.2,2026-01-01,100.5,60.5,0
7011,M21870,Polyester,Op-12,Morning,14690,1469,18.4041,1.4,2026-01-01,100.5,60.5,0
7012,L54191,Cotton,Op-13,Evening,26330,2633,1.4883999999999997,1.7,2026-01-01,100.5,60.5,1
7013,L54192,Cotton,Op-14,Night,12980,1298,37.699600000000004,1.9,2026-01-01,100.39999999999998,60.39999999999998,0
7014,M21873,Polyester,Op-15,Morning,15440,1544,13.176899999999998,2.1,2026-01-01,100.39999999999998,60.39999999999998,0
7015,H36428,Silk,Op-16,Evening,14030,1403,22.752900000000004,2.4,2026-01-01,100.5,60.5,0
7016,L54195,Cotton,Op-17,Night,14520,1452,18.4041,2.9,2026-01-01,100.5,60.5,0
7017,L54196,Cotton,Op-18,Morning,15090,1509,18.5761,3.1,2026-01-01,100.60000000000002,60.5,0
7018,M21877,Polyester,Op-19,Evening,14740,1474,13.69,3.3,2026-01-01,100.69999999999999,60.60000000000002,0
7019,M21878,Polyester,Op-20,Night,13770,1377,21.808900000000005,3.6,2026-01-01,100.69999999999999,60.69999999999999,0
7020,L54199,Cotton,Op-1,Morning,17410,1741,7.344100000000001,3.9,2026-01-01,100.80000000000001,60.80000000000001,0
7021,L54200,Cotton,Op-2,Evening,14600,1460,28.944399999999995,4.1,2026-01-01,100.80000000000001,60.80000000000001,0
7022,H36435,Silk,Op-3,Night,16310,1631,10.6276,4.3,2026-01-01,100.69999999999999,60.60000000000002,0
7023,L54202,Cotton,Op-4,Morning,15610,1561,11.022400000000003,4.8,2026-01-01,100.69999999999999,60.5,0
7024,M21883,Polyester,Op-5,Evening,15720,1572,14.8225,5.0,2026-01-01,100.69999999999999,60.60000000000002,0
7025,L54204,Cotton,Op-6,Night,21270,2127,3.4969,5.3,2026-01-01,100.60000000000002,60.60000000000002,0
7026,H36439,Silk,Op-7,Morning,14480,1448,19.980900000000002,5.5,2026-01-01,100.60000000000002,60.60000000000002,0
7027,L54206,Cotton,Op-8,Evening,15430,1543,15.681600000000001,6.0,2026-01-01,100.60000000000002,60.69999999999999,0
7028,L54207,Cotton,Op-9,Night,15080,1508,12.110399999999997,6.2,2026-01-01,100.60000000000002,60.60000000000002,0
7029,M21888,Polyester,Op-10,Morning,14030,1403,25.4016,6.4,2026-01-01,100.60000000000002,60.60000000000002,0
7030,L54209,Cotton,Op-11,Evening,14540,1454,15.760900000000001,6.7,2026-01-01,100.60000000000002,60.60000000000002,0
7031,L54210,Cotton,Op-12,Night,17720,1772,7.4529000000000005,6.9,2026-01-01,100.69999999999999,60.80000000000001,0
7032,L54211,Cotton,Op-13,Morning,14790,1479,24.1081,7.1,2026-01-01,100.69999999999999,60.80000000000001,0
7033,L54212,Cotton,Op-14,Evening,17230,1723,9.61,7.3,2026-01-01,100.69999999999999,60.89999999999998,0
7034,M21893,Polyester,Op-15,Night,14690,1469,21.529600000000002,7.5,2026-01-01,100.69999999999999,60.80000000000001,0
7035,H36448,Silk,Op-16,Morning,18300,1830,6.8644,7.8,2026-01-01,100.60000000000002,60.60000000000002,0
7036,L54215,Cotton,Op-17,Evening,14970,1497,14.592400000000003,8.3,2026-01-01,100.60000000000002,60.60000000000002,0
7037,L54216,Cotton,Op-18,Night,15400,1540,27.772900000000003,8.5,2026-01-01,100.69999999999999,60.60000000000002,0
7038,L54217,Cotton,Op-19,Morning,15140,1514,15.6025,8.7,2026-01-01,100.60000000000002,60.60000000000002,0
7039,L54218,Cotton,Op-20,Evening,16540,1654,11.6964,8.9,2026-01-01,100.69999999999999,60.60000000000002,0
7040,H36453,Silk,Op-1,Night,15190,1519,13.69,9.1,2026-01-01,100.60000000000002,60.5,0
7041,L54220,Cotton,Op-2,Morning,17200,1720,9.180900000000001,9.6,2026-01-01,100.69999999999999,60.60000000000002,0
7042,L54221,Cotton,Op-3,Evening,14700,1470,14.212900000000001,9.8,2026-01-01,100.60000000000002,60.5,0
7043,L54222,Cotton,Op-4,Night,16420,1642,8.9401,10.0,2026-01-01,100.60000000000002,60.5,0
7044,M21903,Polyester,Op-5,Morning,20060,2006,3.648100000000001,10.2,2026-01-01,100.69999999999999,60.60000000000002,0
7045,M21904,Polyester,Op-6,Evening,15050,1505,12.6736,10.5,2026-01-01,100.69999999999999,60.60000000000002,0
7046,M21905,Polyester,Op-7,Night,16090,1609,7.617600000000001,10.8,2026-01-01,100.69999999999999,60.60000000000002,0
7047,M21906,Polyester,Op-8,Morning,18630,1863,4.9284,11.1,2026-01-01,100.69999999999999,60.5,0
7048,L54227,Cotton,Op-9,Evening,14010,1401,18.1476,11.4,2026-01-01,100.60000000000002,60.39999999999998,0
7049,L54228,Cotton,Op-10,Night,20070,2007,3.9204000000000003,11.6,2026-01-01,100.60000000000002,60.39999999999998,0
7050,L54229,Cotton,Op-11,Morning,14940,1494,22.372899999999994,11.8,2026-01-01,100.60000000000002,60.39999999999998,0
7051,L54230,Cotton,Op-12,Evening,14570,1457,22.752900000000004,12.0,2026-01-01,100.60000000000002,60.39999999999998,0
7052,L54231,Cotton,Op-13,Night,15560,1556,14.212900000000001,12.2,2026-01-01,100.60000000000002,60.39999999999998,0
7053,H36466,Silk,Op-14,Morning,15100,1510,18.318399999999997,12.4,2026-01-01,100.60000000000002,60.39999999999998,0
7054,H36467,Silk,Op-15,Evening,15670,1567,14.976900000000002,12.9,2026-01-01,100.69999999999999,60.5,0
7055,H36468,Silk,Op-16,Night,14760,1476,18.5761,13.4,2026-01-01,100.69999999999999,60.5,0
7056,L54235,Cotton,Op-17,Morning,16630,1663,9.363600000000002,13.9,2026-01-01,100.80000000000001,60.60000000000002,0
7057,M21916,Polyester,Op-18,Evening,14090,1409,25.6036,14.1,2026-01-01,100.80000000000001,60.5,0
7058,L54237,Cotton,Op-19,Night,16660,1666,13.104400000000004,14.4,2026-01-01,100.80000000000001,60.60000000000002,0
7059,L54238,Cotton,Op-20,Morning,15200,1520,21.0681,14.6,2026-01-01,100.69999999999999,60.60000000000002,0
7060,L54239,Cotton,Op-1,Evening,16440,1644,11.424399999999999,14.8,2026-01-01,100.60000000000002,60.5,0
7061,H36474,Silk,Op-2,Night,14790,1479,12.6736,15.0,2026-01-01,100.60000000000002,60.39999999999998,0
7062,L54241,Cotton,Op-3,Morning,14460,1446,24.7009,15.5,2026-01-01,100.60000000000002,60.39999999999998,0
7063,M21922,Polyester,Op-4,Evening,14070,1407,26.1121,15.7,2026-01-01,100.60000000000002,60.39999999999998,0
7064,L54243,Cotton,Op-5,Night,12340,1234,26.728900000000003,16.0,2026-01-01,100.69999999999999,60.39999999999998,0
7065,M21924,Polyester,Op-6,Morning,16960,1696,8.8209,16.2,2026-01-01,100.80000000000001,60.5,0
7066,L54245,Cotton,Op-7,Evening,13840,1384,27.984099999999998,16.5,2026-01-01,100.80000000000001,60.60000000000002,0
7067,M21926,Polyester,Op-8,Night,15720,1572,13.104400000000004,16.7,2026-01-01,100.80000000000001,60.69999999999999,0
7068,M21927,Polyester,Op-9,Morning,13860,1386,17.7241,17.0,2026-01-01,100.80000000000001,60.69999999999999,0
7069,L54248,Cotton,Op-10,Evening,14610,1461,18.318399999999997,17.3,2026-01-01,100.80000000000001,60.69999999999999,0
7070,L54249,Cotton,Op-11,Night,15250,1525,15.523599999999998,17.5,2026-01-01,100.80000000000001,60.69999999999999,0
7071,L54250,Cotton,Op-12,Morning,13330,1333,37.21,17.7,2026-01-01,100.69999999999999,60.69999999999999,0
7072,H36485,Silk,Op-13,Evening,15050,1505,16.483600000000003,17.9,2026-01-01,100.69999999999999,60.60000000000002,0
7073,M21932,Polyester,Op-14,Night,14390,1439,17.388900000000003,18.4,2026-01-01,100.69999999999999,60.60000000000002,0
7074,L54253,Cotton,Op-15,Morning,14910,1491,18.6624,18.7,2026-01-01,100.69999999999999,60.60000000000002,0
7075,M21934,Polyester,Op-16,Evening,14880,1488,15.366400000000004,18.9,2026-01-01,100.69999999999999,60.60000000000002,0
7076,L54255,Cotton,Op-17,Night,15360,1536,22.467599999999997,19.2,2026-01-01,100.69999999999999,60.5,0
7077,L54256,Cotton,Op-18,Morning,19600,1960,4.41,19.4,2026-01-01,100.69999999999999,60.5,0
7078,M21937,Polyester,Op-19,Evening,15940,1594,9.61,19.6,2026-01-01,100.69999999999999,60.5,0
7079,L54258,Cotton,Op-20,Night,13570,1357,27.667600000000004,19.9,2026-01-01,100.69999999999999,60.5,0
7080,L54259,Cotton,Op-1,Morning,14450,1445,16.8921,20.1,2026-01-01,100.69999999999999,60.5,0
7081,L54260,Cotton,Op-2,Evening,15430,1543,22.372899999999994,20.3,2026-01-01,100.69999999999999,60.39999999999998,0
7082,L54261,Cotton,Op-3,Night,13660,1366,27.667600000000004,20.5,2026-01-01,100.69999999999999,60.39999999999998,0
7083,L54262,Cotton,Op-4,Morning,14580,1458,16.0,20.7,2026-01-01,100.69999999999999,60.30000000000001,0
7084,L54263,Cotton,Op-5,Evening,14160,1416,38.1924,20.9,2026-01-01,100.69999999999999,60.39999999999998,1
7085,L54264,Cotton,Op-6,Night,17940,1794,5.953599999999999,21.1,2026-01-01,100.60000000000002,60.30000000000001,0
7086,L54265,Cotton,Op-7,Morning,14840,1484,16.81,21.3,2026-01-01,100.60000000000002,60.30000000000001,0
7087,L54266,Cotton,Op-8,Evening,25140,2514,1.7956,21.5,2026-01-01,100.60000000000002,60.39999999999998,0
7088,L54267,Cotton,Op-9,Night,16480,1648,9.3025,21.7,2026-01-01,100.60000000000002,60.30000000000001,1
7089,M21948,Polyester,Op-10,Morning,16140,1614,10.692900000000002,0.0,2026-01-01,100.60000000000002,60.30000000000001,0
7090,L54269,Cotton,Op-11,Evening,16220,1622,11.628100000000002,0.3,2026-01-01,100.60000000000002,60.19999999999999,0
7091,M21950,Polyester,Op-12,Night,14780,1478,16.0801,0.5,2026-01-01,100.60000000000002,60.19999999999999,0
7092,L54271,Cotton,Op-13,Morning,13180,1318,26.01,0.8,2026-01-01,100.60000000000002,60.19999999999999,0
7093,L54272,Cotton,Op-14,Evening,14930,1493,12.8881,1.0,2026-01-01,100.69999999999999,60.19999999999999,0
7094,H36507,Silk,Op-15,Night,13690,1369,25.704900000000002,1.2,2026-01-01,100.69999999999999,60.30000000000001,0
7095,L54274,Cotton,Op-16,Morning,14470,1447,21.0681,1.7,2026-01-01,100.60000000000002,60.19999999999999,0
7096,L54275,Cotton,Op-17,Evening,14850,1485,24.9001,1.9,2026-01-01,100.60000000000002,60.10000000000002,0
7097,L54276,Cotton,Op-18,Night,14890,1489,22.848399999999998,2.1,2026-01-01,100.60000000000002,60.19999999999999,0
7098,M21957,Polyester,Op-19,Morning,12330,1233,27.352899999999995,2.3,2026-01-01,100.60000000000002,60.19999999999999,0
7099,L54278,Cotton,Op-20,Evening,16420,1642,10.6276,2.6,2026-01-01,100.69999999999999,60.19999999999999,0
7100,M21959,Polyester,Op-1,Night,13730,1373,19.4481,2.8,2026-01-01,100.69999999999999,60.19999999999999,0
7101,L54280,Cotton,Op-2,Morning,15690,1569,10.7584,3.1,2026-01-01,100.69999999999999,60.19999999999999,0
7102,L54281,Cotton,Op-3,Evening,18500,1850,5.1984,3.3,2026-01-01,100.80000000000001,60.19999999999999,0
7103,M21962,Polyester,Op-4,Night,14940,1494,17.808400000000002,3.5,2026-01-01,100.80000000000001,60.30000000000001,0
7104,H36517,Silk,Op-5,Morning,17770,1777,9.0601,3.8,2026-01-01,100.80000000000001,60.30000000000001,0
7105,L54284,Cotton,Op-6,Evening,14540,1454,18.5761,4.3,2026-01-01,100.89999999999998,60.39999999999998,0
7106,L54285,Cotton,Op-7,Night,15360,1536,11.6964,4.5,2026-01-01,100.89999999999998,60.39999999999998,0
7107,L54286,Cotton,Op-8,Morning,14820,1482,15.21,4.7,2026-01-01,100.80000000000001,60.5,0
7108,H36521,Silk,Op-9,Evening,15120,1512,16.974400000000003,4.9,2026-01-01,100.89999999999998,60.5,0
7109,M21968,Polyester,Op-10,Night,15110,1511,12.816399999999998,5.4,2026-01-01,100.80000000000001,60.5,0
7110,L54289,Cotton,Op-11,Morning,15990,1599,16.4025,5.7,2026-01-01,100.89999999999998,60.5,0
7111,M21970,Polyester,Op-12,Evening,15180,1518,12.96,5.9,2026-01-01,100.80000000000001,60.39999999999998,0
7112,M21971,Polyester,Op-13,Night,14500,1450,15.523599999999998,6.2,2026-01-01,100.80000000000001,60.39999999999998,0
7113,L54292,Cotton,Op-14,Morning,14270,1427,22.09,6.5,2026-01-01,100.89999999999998,60.39999999999998,0
7114,L54293,Cotton,Op-15,Evening,15610,1561,10.692900000000002,6.7,2026-01-01,100.89999999999998,60.39999999999998,0
7115,H36528,Silk,Op-16,Night,14570,1457,19.184399999999997,6.9,2026-01-01,100.89999999999998,60.39999999999998,0
7116,M21975,Polyester,Op-17,Morning,14600,1460,28.7296,7.4,2026-01-01,101.0,60.60000000000002,0
7117,L54296,Cotton,Op-18,Evening,16010,1601,11.022400000000003,7.7,2026-01-01,101.0,60.5,0
7118,L54297,Cotton,Op-19,Night,15700,1570,16.0801,7.9,2026-01-01,100.89999999999998,60.5,0
7119,L54298,Cotton,Op-20,Morning,15650,1565,12.8881,8.1,2026-01-01,100.89999999999998,60.5,0
7120,L54299,Cotton,Op-1,Evening,13780,1378,19.7136,8.3,2026-01-01,101.0,60.5,0
7121,L54300,Cotton,Op-2,Night,22880,2288,2.5921000000000003,8.5,2026-01-01,100.89999999999998,60.5,0
7122,M21981,Polyester,Op-3,Morning,13750,1375,19.980900000000002,8.7,2026-01-01,100.89999999999998,60.39999999999998,0
7123,L54302,Cotton,Op-4,Evening,17880,1788,7.728400000000001,9.0,2026-01-01,100.89999999999998,60.39999999999998,0
7124,M21983,Polyester,Op-5,Night,15760,1576,16.3216,9.2,2026-01-01,100.89999999999998,60.39999999999998,0
7125,M21984,Polyester,Op-6,Morning,18680,1868,6.0025,9.5,2026-01-01,100.80000000000001,60.30000000000001,0
7126,L54305,Cotton,Op-7,Evening,12610,1261,32.0356,9.8,2026-01-01,100.69999999999999,60.10000000000002,0
7127,M21986,Polyester,Op-8,Night,15420,1542,11.492099999999999,10.0,2026-01-01,100.60000000000002,60.0,0
7128,L54307,Cotton,Op-9,Morning,14380,1438,28.944399999999995,10.3,2026-01-01,100.60000000000002,60.0,0
7129,L54308,Cotton,Op-10,Evening,15110,1511,13.6161,10.5,2026-01-01,100.60000000000002,60.0,0
7130,L54309,Cotton,Op-11,Night,16350,1635,9.61,10.7,2026-01-01,100.60000000000002,60.0,0
7131,L54310,Cotton,Op-12,Morning,14280,1428,23.814399999999996,10.9,2026-01-01,100.60000000000002,59.89999999999998,0
7132,M21991,Polyester,Op-13,Evening,14100,1410,19.7136,11.1,2026-01-01,100.5,59.80000000000001,0
7133,L54312,Cotton,Op-14,Night,14230,1423,22.9441,11.4,2026-01-01,100.5,59.89999999999998,0
7134,M21993,Polyester,Op-15,Morning,15520,1552,17.0569,11.6,2026-01-01,100.5,59.89999999999998,0
7135,M21994,Polyester,Op-16,Evening,14060,1406,25.200400000000005,11.9,2026-01-01,100.5,60.0,0
7136,L54315,Cotton,Op-17,Night,14430,1443,23.328899999999997,12.2,2026-01-01,100.5,59.89999999999998,0
7137,M21996,Polyester,Op-18,Morning,13430,1343,40.5769,12.4,2026-01-01,100.5,59.89999999999998,0
7138,M21997,Polyester,Op-19,Evening,14860,1486,16.974400000000003,12.7,2026-01-01,100.60000000000002,60.0,0
7139,L54318,Cotton,Op-20,Night,12970,1297,25.0,13.0,2026-01-01,100.60000000000002,60.10000000000002,0
7140,L54319,Cotton,Op-1,Morning,14950,1495,17.892899999999997,13.2,2026-01-01,100.60000000000002,60.10000000000002,0
7141,L54320,Cotton,Op-2,Evening,13820,1382,21.6225,13.4,2026-01-01,100.5,59.89999999999998,0
7142,M22001,Polyester,Op-3,Night,13560,1356,19.7136,13.6,2026-01-01,100.39999999999998,59.80000000000001,0
7143,H36556,Silk,Op-4,Morning,14520,1452,17.2225,13.9,2026-01-01,100.30000000000001,59.69999999999999,0
7144,H36557,Silk,Op-5,Evening,15820,1582,9.486400000000001,14.4,2026-01-01,100.30000000000001,59.69999999999999,0
7145,M22004,Polyester,Op-6,Night,15170,1517,16.240899999999996,14.9,2026-01-01,100.39999999999998,59.80000000000001,0
7146,L54325,Cotton,Op-7,Morning,14130,1413,19.8025,15.2,2026-01-01,100.5,60.0,0
7147,L54326,Cotton,Op-8,Evening,14960,1496,10.112400000000001,15.4,2026-01-01,100.39999999999998,59.89999999999998,0
7148,L54327,Cotton,Op-9,Night,14660,1466,16.974400000000003,15.6,2026-01-01,100.30000000000001,59.80000000000001,0
7149,M22008,Polyester,Op-10,Morning,16170,1617,16.6464,15.8,2026-01-01,100.30000000000001,59.80000000000001,0
7150,L54329,Cotton,Op-11,Evening,15060,1506,17.472399999999997,16.1,2026-01-01,100.19999999999999,59.80000000000001,0
7151,L54330,Cotton,Op-12,Night,14010,1401,24.304899999999996,16.3,2026-01-01,100.19999999999999,59.80000000000001,0
7152,H36565,Silk,Op-13,Morning,19060,1906,5.2440999999999995,16.5,2026-01-01,100.19999999999999,59.89999999999998,0
7153,L54332,Cotton,Op-14,Evening,15660,1566,13.249599999999997,17.0,2026-01-01,100.19999999999999,59.89999999999998,0
7154,L54333,Cotton,Op-15,Night,14930,1493,22.372899999999994,17.2,2026-01-01,100.19999999999999,60.0,0
7155,L54334,Cotton,Op-16,Morning,14830,1483,15.9201,17.4,2026-01-01,100.30000000000001,60.10000000000002,0
7156,M22015,Polyester,Op-17,Evening,15690,1569,9.734399999999999,17.6,2026-01-01,100.19999999999999,59.89999999999998,0
7157,M22016,Polyester,Op-18,Night,16640,1664,9.424900000000001,17.9,2026-01-01,100.19999999999999,60.0,0
7158,L54337,Cotton,Op-19,Morning,14860,1486,16.0801,18.2,2026-01-01,100.19999999999999,60.0,0
7159,L54338,Cotton,Op-20,Evening,13890,1389,28.7296,18.4,2026-01-01,100.19999999999999,60.0,0
7160,L54339,Cotton,Op-1,Night,15110,1511,17.388900000000003,18.6,2026-01-01,100.10000000000002,60.0,0
7161,M22020,Polyester,Op-2,Morning,14850,1485,16.4025,18.8,2026-01-01,100.19999999999999,60.10000000000002,0
7162,L54341,Cotton,Op-3,Evening,14400,1440,18.4041,19.1,2026-01-01,100.19999999999999,60.19999999999999,0
7163,L54342,Cotton,Op-4,Night,13780,1378,19.2721,19.3,2026-01-01,100.19999999999999,60.19999999999999,0
7164,M22023,Polyester,Op-5,Morning,15010,1501,15.444899999999997,19.5,2026-01-01,100.10000000000002,60.10000000000002,0
7165,M22024,Polyester,Op-6,Evening,14740,1474,19.36,19.8,2026-01-01,100.19999999999999,60.10000000000002,0
7166,L54345,Cotton,Op-7,Night,13920,1392,22.9441,20.1,2026-01-01,100.19999999999999,60.10000000000002,0
7167,M22026,Polyester,Op-8,Morning,14290,1429,19.980900000000002,20.3,2026-01-01,100.30000000000001,60.19999999999999,0
7168,L54347,Cotton,Op-9,Evening,13620,1362,36.360899999999994,20.6,2026-01-01,100.30000000000001,60.30000000000001,1
7169,L54348,Cotton,Op-10,Night,17040,1704,8.7025,0.0,2026-01-01,100.30000000000001,60.30000000000001,0
7170,L54349,Cotton,Op-11,Morning,14920,1492,27.352899999999995,0.2,2026-01-01,100.30000000000001,60.19999999999999,0
7171,M22030,Polyester,Op-12,Evening,14420,1442,15.6025,0.4,2026-01-01,100.30000000000001,60.19999999999999,0
7172,M22031,Polyester,Op-13,Night,14380,1438,26.5225,0.7,2026-01-01,100.19999999999999,60.19999999999999,0
7173,M22032,Polyester,Op-14,Morning,14020,1402,21.7156,1.0,2026-01-01,100.10000000000002,60.10000000000002,0
